"codele";"codtse";"data";"hora";"apuracao";"turno";"fase";"ncand";"nome";"partido";"votabs";"votpor";"situacao";"cargo";"codibge";"uf";"regiao";"compilado"
"426";"87408";"15/11/2020";"22:39:47";" 100,00";"1";"o";"15";"NELBO APPEL";"MDB - PL / MDB";"1724";"  51,63";"Eleito";"prefeito";"4314498";"RS";"S";2020-11-16 17:49:55
"426";"87408";"15/11/2020";"22:39:47";" 100,00";"1";"o";"12";"ELTON TATTO";"PDT - PDT / PT";"1615";"  48,37";"Não eleito";"prefeito";"4314498";"RS";"S";2020-11-16 17:49:55
"426";"87416";"15/11/2020";"20:40:24";" 100,00";"1";"o";"10";"IRINEU";"REPUBLICANOS - REPUBLICANOS / PDT";"1043";"  51,40";"Eleito";"prefeito";"4312005";"RS";"S";2020-11-16 17:49:55
"426";"87416";"15/11/2020";"20:40:24";" 100,00";"1";"o";"15";"IVAN MARCOS DEVENSI";"MDB - PT / PTB / MDB";"986";"  48,60";"Não eleito";"prefeito";"4312005";"RS";"S";2020-11-16 17:49:55
"426";"87424";"15/11/2020";"22:10:08";" 100,00";"1";"o";"13";"VELTON";"PT - PT / PC do B";"1215";"  41,61";"Eleito";"prefeito";"4314779";"RS";"S";2020-11-16 17:49:55
"426";"87424";"15/11/2020";"22:10:08";" 100,00";"1";"o";"11";"JAIR DUTRA RODRIGUES";"PP";"823";"  28,18";"Não eleito";"prefeito";"4314779";"RS";"S";2020-11-16 17:49:55
"426";"87424";"15/11/2020";"22:10:08";" 100,00";"1";"o";"40";"SERGIO";"PSB - PDT / PTB / PSB / PSDB";"882";"  30,21";"Não eleito";"prefeito";"4314779";"RS";"S";2020-11-16 17:49:55
"426";"87432";"15/11/2020";"20:14:57";" 100,00";"1";"o";"11";"ROGERIO KUHN";"PP";"1578";"  50,40";"Eleito";"prefeito";"4312104";"RS";"S";2020-11-16 17:49:55
"426";"87432";"15/11/2020";"20:14:57";" 100,00";"1";"o";"15";"IVO FORSIN";"MDB - MDB / PSDB / PTB";"1553";"  49,60";"Não eleito";"prefeito";"4312104";"RS";"S";2020-11-16 17:49:55
"426";"87440";"15/11/2020";"22:49:13";" 100,00";"1";"o";"13";"JOSIEL GRISELI";"PT - PT / PTB / MDB";"988";"  59,48";"Eleito";"prefeito";"4314787";"RS";"S";2020-11-16 17:49:55
"426";"87440";"15/11/2020";"22:49:13";" 100,00";"1";"o";"10";"GELSIR";"REPUBLICANOS - REPUBLICANOS / PP / PL";"673";"  40,52";"Não eleito";"prefeito";"4314787";"RS";"S";2020-11-16 17:49:55
"426";"87459";"15/11/2020";"22:06:16";" 100,00";"1";"o";"15";"KIDE";"MDB - MDB / PSL";"1410";"  39,90";"Eleito";"prefeito";"4312203";"RS";"S";2020-11-16 17:49:55
"426";"87459";"15/11/2020";"22:06:16";" 100,00";"1";"o";"11";"GRINGO";"PP - PP / PSDB";"1195";"  33,81";"Não eleito";"prefeito";"4312203";"RS";"S";2020-11-16 17:49:55
"426";"87459";"15/11/2020";"22:06:16";" 100,00";"1";"o";"13";"DIRLEI BERNARDI DOS SANTOS";"PT - PDT / PT";"929";"  26,29";"Não eleito";"prefeito";"4312203";"RS";"S";2020-11-16 17:49:55
"426";"87467";"15/11/2020";"22:08:58";" 100,00";"1";"o";"11";"NEGO WEISS";"PP - PDT / PP / PT / PL";"1149";"  58,56";"Eleito";"prefeito";"4315057";"RS";"S";2020-11-16 17:49:55
"426";"87467";"15/11/2020";"22:08:58";" 100,00";"1";"o";"14";"PEDRO PISONI";"PTB - PTB / MDB";"813";"  41,44";"Não eleito";"prefeito";"4315057";"RS";"S";2020-11-16 17:49:55
"426";"87475";"15/11/2020";"22:07:48";" 100,00";"1";"o";"14";"TOCO";"PTB - PTB / MDB / PL / PDT / PSDB";"1610";"  45,11";"Não eleito";"prefeito";"4312302";"RS";"S";2020-11-16 17:49:55
"426";"87475";"15/11/2020";"22:07:48";" 100,00";"1";"o";"13";"PRETINHO";"PT - PT / PP / PSD";"1745";"  48,89";"Eleito";"prefeito";"4312302";"RS";"S";2020-11-16 17:49:55
"426";"87475";"15/11/2020";"22:07:48";" 100,00";"1";"o";"40";"ELINHO";"PSB";"214";"   6,00";"Não eleito";"prefeito";"4312302";"RS";"S";2020-11-16 17:49:55
"426";"87483";"15/11/2020";"19:44:47";" 100,00";"1";"o";"15";"JOSÉ ANDRADE DE MATOS";"MDB - PDT / PT / PTB / MDB";"884";" 100,00";"Eleito";"prefeito";"4315073";"RS";"S";2020-11-16 17:49:55
"426";"87491";"15/11/2020";"22:26:37";" 100,00";"1";"o";"11";"KADU MULLER";"PP - PP / PSB / PL";"9190";"  29,30";"Não eleito";"prefeito";"4312401";"RS";"S";2020-11-16 17:49:55
"426";"87491";"15/11/2020";"22:26:37";" 100,00";"1";"o";"10";"PERCIVAL";"REPUBLICANOS - REPUBLICANOS / PSL / CIDADANIA / PDT";"7164";"  22,84";"Não eleito";"prefeito";"4312401";"RS";"S";2020-11-16 17:49:55
"426";"87491";"15/11/2020";"22:26:37";" 100,00";"1";"o";"13";"PROFESSOR RICARDO";"PT";"1663";"   5,30";"Não eleito";"prefeito";"4312401";"RS";"S";2020-11-16 17:49:55
"426";"87491";"15/11/2020";"22:26:37";" 100,00";"1";"o";"45";"MARCIO MENEZES";"PSDB";"974";"   3,11";"Não eleito";"prefeito";"4312401";"RS";"S";2020-11-16 17:49:55
"426";"87491";"15/11/2020";"22:26:37";" 100,00";"1";"o";"14";"GUSTAVO ZANATTA";"PTB - PRTB / PTB / MDB / DEM";"12376";"  39,46";"Eleito";"prefeito";"4312401";"RS";"S";2020-11-16 17:49:55
"426";"87505";"15/11/2020";"21:17:14";" 100,00";"1";"o";"10";"ÉDER";"REPUBLICANOS";"174";"   7,76";"Não eleito";"prefeito";"4315149";"RS";"S";2020-11-16 17:49:55
"426";"87505";"15/11/2020";"21:17:14";" 100,00";"1";"o";"15";"DENISE VOGEL";"MDB";"930";"  41,50";"Não eleito";"prefeito";"4315149";"RS";"S";2020-11-16 17:49:55
"426";"87505";"15/11/2020";"21:17:14";" 100,00";"1";"o";"45";"GILMAR FUHR NACK";"PSDB - PDT / PSDB";"1137";"  50,74";"Eleito";"prefeito";"4315149";"RS";"S";2020-11-16 17:49:55
"426";"87513";"15/11/2020";"19:41:18";" 100,00";"1";"o";"11";"MOISES PEDONE";"PP - PP / PSDB";"4842";"  70,60";"Eleito";"prefeito";"4312500";"RS";"S";2020-11-16 17:49:55
"426";"87513";"15/11/2020";"19:41:18";" 100,00";"1";"o";"15";"GABRIEL";"MDB - MDB / PDT / PSL / PL";"2016";"  29,40";"Não eleito";"prefeito";"4312500";"RS";"S";2020-11-16 17:49:55
"426";"87521";"15/11/2020";"22:20:23";" 100,00";"1";"o";"11";"ALDORI FLORES VIEIRA";"PP - PP / MDB";"1019";"  48,11";"Não eleito";"prefeito";"4315321";"RS";"S";2020-11-16 17:49:55
"426";"87521";"15/11/2020";"22:20:23";" 100,00";"1";"o";"25";"NEUSA NICKEL";"DEM - PODE / DEM";"1099";"  51,89";"Eleito";"prefeito";"4315321";"RS";"S";2020-11-16 17:49:55
"426";"87530";"15/11/2020";"20:21:27";" 100,00";"1";"o";"45";"ALEX COLOSSI";"PSDB";"1326";"  36,60";"Não eleito";"prefeito";"4312609";"RS";"S";2020-11-16 17:49:55
"426";"87530";"15/11/2020";"20:21:27";" 100,00";"1";"o";"15";"MATEUS TROJAN";"MDB - MDB / PSD";"2008";"  55,42";"Eleito";"prefeito";"4312609";"RS";"S";2020-11-16 17:49:55
"426";"87530";"15/11/2020";"20:21:27";" 100,00";"1";"o";"22";"LEONARDO MANINHO";"PL";"289";"   7,98";"Não eleito";"prefeito";"4312609";"RS";"S";2020-11-16 17:49:55
"426";"87548";"15/11/2020";"20:20:23";" 100,00";"1";"o";"13";"JOSUE RESENDE";"PT";"886";"  35,80";"Não eleito";"prefeito";"4315552";"RS";"S";2020-11-16 17:49:55
"426";"87548";"15/11/2020";"20:20:23";" 100,00";"1";"o";"11";"FLAVIO";"PP - PC do B / PP / MDB";"1589";"  64,20";"Eleito";"prefeito";"4315552";"RS";"S";2020-11-16 17:49:55
"426";"87556";"15/11/2020";"22:51:04";" 100,00";"1";"o";"11";"MALAQUIAS";"PP";"1500";"  14,35";"Não eleito";"prefeito";"4312658";"RS";"S";2020-11-16 17:49:55
"426";"87556";"15/11/2020";"22:51:04";" 100,00";"1";"o";"15";"BETÃO";"MDB";"1135";"  10,86";"Não eleito";"prefeito";"4312658";"RS";"S";2020-11-16 17:49:55
"426";"87556";"15/11/2020";"22:51:04";" 100,00";"1";"o";"12";"ALBERTO MAURER";"PDT - PDT / PSDB / PSB / PSD";"2356";"  22,54";"Não eleito";"prefeito";"4312658";"RS";"S";2020-11-16 17:49:55
"426";"87556";"15/11/2020";"22:51:04";" 100,00";"1";"o";"25";"GILSON";"DEM";"5463";"  52,26";"Eleito";"prefeito";"4312658";"RS";"S";2020-11-16 17:49:55
"426";"87564";"15/11/2020";"22:05:35";" 100,00";"1";"o";"13";"MARCOS";"PT - PDT / PL / PTB / PP / PT";"1336";" 100,00";"Eleito";"prefeito";"4316428";"RS";"S";2020-11-16 17:49:55
"426";"87572";"15/11/2020";"20:41:08";" 100,00";"1";"o";"11";"ADRIANE PERIN DE OLIVEIRA";"PP - PSDB / PP / PL / CIDADANIA / REPUBLICANOS";"3938";"  51,26";"Eleito";"prefeito";"4312708";"RS";"S";2020-11-16 17:49:55
"426";"87572";"15/11/2020";"20:41:08";" 100,00";"1";"o";"12";"JORGE BRINGHENTI";"PDT - MDB / PDT / PTB / PT";"3745";"  48,74";"Não eleito";"prefeito";"4312708";"RS";"S";2020-11-16 17:49:55
"426";"87580";"15/11/2020";"21:58:27";" 100,00";"1";"o";"12";"GUSTAVO NEDEL";"PDT - PSB / PT / PDT";"1121";"  46,77";"Não eleito";"prefeito";"4316477";"RS";"S";2020-11-16 17:49:55
"426";"87580";"15/11/2020";"21:58:27";" 100,00";"1";"o";"11";"VILSON SCHONS";"PP - MDB / PP";"1276";"  53,23";"Eleito";"prefeito";"4316477";"RS";"S";2020-11-16 17:49:55
"426";"87599";"15/11/2020";"20:20:21";" 100,00";"1";"o";"55";"MAURO";"PSD";"494";"  14,85";"Não eleito";"prefeito";"4312807";"RS";"S";2020-11-16 17:49:55
"426";"87599";"15/11/2020";"20:20:21";" 100,00";"1";"o";"15";"AICARO FERRARI";"MDB - MDB / PTB / PSL / PT";"1273";"  38,27";"Não eleito";"prefeito";"4312807";"RS";"S";2020-11-16 17:49:55
"426";"87599";"15/11/2020";"20:20:21";" 100,00";"1";"o";"25";"ADEMIR DAL POZZO";"DEM - PSDB / DEM";"1559";"  46,87";"Eleito";"prefeito";"4312807";"RS";"S";2020-11-16 17:49:55
"426";"87602";"15/11/2020";"22:25:26";" 100,00";"1";"o";"15";"PAULO KOHLRAUSCH";"MDB";"2411";"  53,21";"Eleito";"prefeito";"4316758";"RS";"S";2020-11-16 17:49:55
"426";"87602";"15/11/2020";"22:25:26";" 100,00";"1";"o";"14";"MARCIO HAAS";"PTB - PTB / PT / PP";"2120";"  46,79";"Não eleito";"prefeito";"4316758";"RS";"S";2020-11-16 17:49:55
"426";"87610";"15/11/2020";"21:01:23";" 100,00";"1";"o";"11";"IVALDO DALLA COSTA";"PP - PTB / PL / PDT / PP";"3441";"  56,47";"Eleito";"prefeito";"4312906";"RS";"S";2020-11-16 17:49:55
"426";"87610";"15/11/2020";"21:01:23";" 100,00";"1";"o";"15";"ADAGIR RANZAN";"MDB";"2652";"  43,53";"Não eleito";"prefeito";"4312906";"RS";"S";2020-11-16 17:49:55
"426";"87629";"15/11/2020";"20:49:53";" 100,00";"1";"o";"14";"GISELE CAUMO";"PTB";"770";"  50,62";"Eleito";"prefeito";"4317251";"RS";"S";2020-11-16 17:49:55
"426";"87629";"15/11/2020";"20:49:53";" 100,00";"1";"o";"15";"GILNEI FIOR";"MDB";"751";"  49,38";"Não eleito";"prefeito";"4317251";"RS";"S";2020-11-16 17:49:55
"426";"87637";"15/11/2020";"22:24:40";" 100,00";"1";"o";"15";"ADILAR LORENZON";"MDB";"636";"  25,62";"Não eleito";"prefeito";"4313003";"RS";"S";2020-11-16 17:49:55
"426";"87637";"15/11/2020";"22:24:40";" 100,00";"1";"o";"12";"MARCOS MARTINI KIKO";"PDT";"690";"  27,80";"Não eleito";"prefeito";"4313003";"RS";"S";2020-11-16 17:49:55
"426";"87637";"15/11/2020";"22:24:40";" 100,00";"1";"o";"11";"ANGELO BARBIERI BAIXINHO";"PP";"1156";"  46,58";"Eleito";"prefeito";"4313003";"RS";"S";2020-11-16 17:49:55
"426";"87645";"15/11/2020";"20:17:05";" 100,00";"1";"o";"40";"GILBERTO";"PSB - PSB / MDB / PT / PSDB / PP";"932";"  54,44";"Eleito";"prefeito";"4317558";"RS";"S";2020-11-16 17:49:55
"426";"87645";"15/11/2020";"20:17:05";" 100,00";"1";"o";"12";"LAURO GATTO";"PDT - PDT / PL";"780";"  45,56";"Não eleito";"prefeito";"4317558";"RS";"S";2020-11-16 17:49:55
"426";"87653";"15/11/2020";"22:14:59";" 100,00";"1";"o";"15";"ANDRE ROSSATO";"MDB";"2316";"  52,74";"Eleito";"prefeito";"4313102";"RS";"S";2020-11-16 17:49:55
"426";"87653";"15/11/2020";"22:14:59";" 100,00";"1";"o";"40";"ADROALDO SANTI";"PSB - PSB / PP";"2075";"  47,26";"Não eleito";"prefeito";"4313102";"RS";"S";2020-11-16 17:49:55
"426";"87661";"15/11/2020";"20:37:21";" 100,00";"1";"o";"10";"EDER DREHMER";"REPUBLICANOS";"141";"   7,65";"Não eleito";"prefeito";"4317756";"RS";"S";2020-11-16 17:49:55
"426";"87661";"15/11/2020";"20:37:21";" 100,00";"1";"o";"12";"ÉLIO FREITAS";"PDT - PDT / MDB / PP / PSDB";"979";"  53,12";"Eleito";"prefeito";"4317756";"RS";"S";2020-11-16 17:49:55
"426";"87661";"15/11/2020";"20:37:21";" 100,00";"1";"o";"14";"ADAMES";"PTB - PTB / DEM";"723";"  39,23";"Não eleito";"prefeito";"4317756";"RS";"S";2020-11-16 17:49:55
"426";"87670";"15/11/2020";"20:24:00";" 100,00";"1";"o";"51";"DORIS";"PATRIOTA";"1347";"  10,75";"Não eleito";"prefeito";"4313201";"RS";"S";2020-11-16 17:49:55
"426";"87670";"15/11/2020";"20:24:00";" 100,00";"1";"o";"12";"JERÔNIMO";"PDT - PP / PDT";"3179";"  25,37";"Não eleito";"prefeito";"4313201";"RS";"S";2020-11-16 17:49:55
"426";"87670";"15/11/2020";"20:24:00";" 100,00";"1";"o";"10";"JORGE DINNEBIER";"REPUBLICANOS";"2162";"  17,25";"Não eleito";"prefeito";"4313201";"RS";"S";2020-11-16 17:49:55
"426";"87670";"15/11/2020";"20:24:00";" 100,00";"1";"o";"45";"DARLEI";"PSDB - PSDB / MDB / PSB";"5845";"  46,64";"Eleito";"prefeito";"4313201";"RS";"S";2020-11-16 17:49:55
"426";"87688";"15/11/2020";"20:14:13";" 100,00";"1";"o";"15";"AMARILDO";"MDB - CIDADANIA / MDB / DEM / PP";"976";"  49,02";"Não eleito";"prefeito";"4317954";"RS";"S";2020-11-16 17:49:55
"426";"87688";"15/11/2020";"20:14:13";" 100,00";"1";"o";"22";"VANTUIR DUTRA";"PL - PL / PTB / PT";"1015";"  50,98";"Eleito";"prefeito";"4317954";"RS";"S";2020-11-16 17:49:55
"426";"87696";"15/11/2020";"22:27:54";" 100,00";"1";"o";"43";"VINÍCIO";"PV";"451";"   3,05";"Não eleito";"prefeito";"4313300";"RS";"S";2020-11-16 17:49:55
"426";"87696";"15/11/2020";"22:27:54";" 100,00";"1";"o";"15";"ALCIONE GRAZZIOTIN";"MDB";"6515";"  44,09";"Eleito";"prefeito";"4313300";"RS";"S";2020-11-16 17:49:55
"426";"87696";"15/11/2020";"22:27:54";" 100,00";"1";"o";"17";"VÍTOR PLETSCH";"PSL";"4142";"  28,03";"Não eleito";"prefeito";"4313300";"RS";"S";2020-11-16 17:49:55
"426";"87696";"15/11/2020";"22:27:54";" 100,00";"1";"o";"14";"BETO CARNEVALLI";"PTB - PP / PSD / PDT / PT / DEM / PSB / PTB";"3668";"  24,82";"Não eleito";"prefeito";"4313300";"RS";"S";2020-11-16 17:49:55
"426";"87700";"15/11/2020";"21:39:17";" 100,00";"1";"o";"15";"MATIONE";"MDB - MDB / PP";"1264";" 100,00";"Eleito";"prefeito";"4318432";"RS";"S";2020-11-16 17:49:55
"426";"87718";"15/11/2020";"22:06:14";" 100,00";"1";"o";"11";"PATRICIA BECK";"PP - PSL / PL / PP / PATRIOTA";"21242";"  18,71";"Não eleito";"prefeito";"4313409";"RS";"S";2020-11-16 17:49:55
"426";"87718";"15/11/2020";"22:06:14";" 100,00";"1";"o";"13";"TARCISIO ZIMMERMANN";"PT - PT / PSOL / PC do B";"14693";"  12,94";"Não eleito";"prefeito";"4313409";"RS";"S";2020-11-16 17:49:55
"426";"87718";"15/11/2020";"22:06:14";" 100,00";"1";"o";"10";"DELEGADO ZUCCO";"REPUBLICANOS - REPUBLICANOS / PRTB";"26095";"  22,98";"Não eleito";"prefeito";"4313409";"RS";"S";2020-11-16 17:49:55
"426";"87718";"15/11/2020";"22:06:14";" 100,00";"1";"o";"36";"FELIPE MULLER";"PTC";"45";"   0,04";"Não eleito";"prefeito";"4313409";"RS";"S";2020-11-16 17:49:55
"426";"87718";"15/11/2020";"22:06:14";" 100,00";"1";"o";"45";"FATIMA DAUDT";"PSDB - MDB / CIDADANIA / PSB / PSD / PDT / PTB / PSDB / AVANTE";"51467";"  45,33";"Eleito";"prefeito";"4313409";"RS";"S";2020-11-16 17:49:55
"426";"87726";"15/11/2020";"21:33:02";" 100,00";"1";"o";"40";"ERNESTO BOEIRA";"PSB - PSB / PSDB / PP";"1911";" 100,00";"Eleito";"prefeito";"4318622";"RS";"S";2020-11-16 17:49:55
"426";"87734";"15/11/2020";"22:07:15";" 100,00";"1";"o";"40";"PLOTER";"PSB";"381";"   1,63";"Não eleito";"prefeito";"4313508";"RS";"S";2020-11-16 17:49:55
"426";"87734";"15/11/2020";"22:07:15";" 100,00";"1";"o";"11";"EDUARDO RENDA";"PP - PDT / REPUBLICANOS / PP / PSC";"9866";"  42,12";"Não eleito";"prefeito";"4313508";"RS";"S";2020-11-16 17:49:55
"426";"87734";"15/11/2020";"22:07:15";" 100,00";"1";"o";"15";"ROGER CAPUTI";"MDB - MDB / PSL / DEM / PRTB / PSDB / DC";"13174";"  56,25";"Eleito";"prefeito";"4313508";"RS";"S";2020-11-16 17:49:55
"426";"87742";"15/11/2020";"22:12:29";" 100,00";"1";"o";"12";"ADEMIR SCHNEIDER";"PDT - PDT / PTB";"957";"  47,12";"Não eleito";"prefeito";"4318499";"RS";"S";2020-11-16 17:49:55
"426";"87742";"15/11/2020";"22:12:29";" 100,00";"1";"o";"15";"GILBERTO HAMMES";"MDB - PP / PT / MDB";"1074";"  52,88";"Eleito";"prefeito";"4318499";"RS";"S";2020-11-16 17:49:55
"426";"87750";"15/11/2020";"20:17:23";" 100,00";"1";"o";"15";"GILMAR DE CAMPOS";"MDB - PP / PDT / MDB";"1667";"  48,18";"Não eleito";"prefeito";"4313607";"RS";"S";2020-11-16 17:49:55
"426";"87750";"15/11/2020";"20:17:23";" 100,00";"1";"o";"13";"GENES";"PT";"1793";"  51,82";"Eleito";"prefeito";"4313607";"RS";"S";2020-11-16 17:49:55
"426";"87769";"15/11/2020";"22:16:59";" 100,00";"1";"o";"22";"GILMAR WEBER TOLFO ALEMÃO";"PL - PSB / PL";"1117";"  55,96";"Eleito";"prefeito";"4318457";"RS";"S";2020-11-16 17:49:55
"426";"87769";"15/11/2020";"22:16:59";" 100,00";"1";"o";"12";"UCA WANDERLEI MACHADO";"PDT - PP / PT / PDT";"879";"  44,04";"Não eleito";"prefeito";"4318457";"RS";"S";2020-11-16 17:49:55
"426";"87777";"15/11/2020";"20:43:40";" 100,00";"1";"o";"11";"LUCIO BORGES";"PP - PP / PDT / PSD / MDB";"6648";"  37,14";"Não eleito";"prefeito";"4313706";"RS";"S";2020-11-16 17:49:55
"426";"87777";"15/11/2020";"20:43:40";" 100,00";"1";"o";"22";"ERICO  ALMEIDA";"PL - PSDB / PL / PSL / DEM / PSB";"2906";"  16,24";"Não eleito";"prefeito";"4313706";"RS";"S";2020-11-16 17:49:55
"426";"87777";"15/11/2020";"20:43:40";" 100,00";"1";"o";"13";"EVANDRO MASSING";"PT";"8344";"  46,62";"Eleito";"prefeito";"4313706";"RS";"S";2020-11-16 17:49:55
"426";"87785";"15/11/2020";"20:03:30";" 100,00";"1";"o";"40";"PEDRO BORGES - BIDA";"PSB - PT / PSB";"154";"   5,80";"Não eleito";"prefeito";"4319125";"RS";"S";2020-11-16 17:49:55
"426";"87785";"15/11/2020";"20:03:30";" 100,00";"1";"o";"25";"ROBSON TRINDADE";"DEM - DEM / PSDB";"1334";"  50,28";"Eleito";"prefeito";"4319125";"RS";"S";2020-11-16 17:49:55
"426";"87785";"15/11/2020";"20:03:30";" 100,00";"1";"o";"11";"GILSON DE ALMEIDA";"PP";"1165";"  43,91";"Não eleito";"prefeito";"4319125";"RS";"S";2020-11-16 17:49:55
"426";"87793";"15/11/2020";"22:40:02";" 100,00";"1";"o";"40";"DEONIR SARMENTO";"PSB - PSB / PL";"889";"  17,51";"Não eleito";"prefeito";"4313805";"RS";"S";2020-11-16 17:49:55
"426";"87793";"15/11/2020";"22:40:02";" 100,00";"1";"o";"12";"CAETANO ALBARELLO";"PDT - PSD / PT / PTB / PSDB / PDT";"2351";"  46,30";"Eleito";"prefeito";"4313805";"RS";"S";2020-11-16 17:49:55
"426";"87793";"15/11/2020";"22:40:02";" 100,00";"1";"o";"11";"VALMIR";"PP - MDB / PP";"1838";"  36,20";"Não eleito";"prefeito";"4313805";"RS";"S";2020-11-16 17:49:55
"426";"87807";"15/11/2020";"22:06:28";" 100,00";"1";"o";"13";"MELLO";"PT - PSDB / PT / PTB";"700";"  26,14";"Não eleito";"prefeito";"4319356";"RS";"S";2020-11-16 17:49:55
"426";"87807";"15/11/2020";"22:06:28";" 100,00";"1";"o";"15";"ISABEL";"MDB";"1978";"  73,86";"Eleito";"prefeito";"4319356";"RS";"S";2020-11-16 17:49:55
"426";"87815";"15/11/2020";"19:48:25";" 100,00";"1";"o";"13";"PAULO SERGIO";"PT";"2164";"   8,94";"Não eleito";"prefeito";"4313904";"RS";"S";2020-11-16 17:49:55
"426";"87815";"15/11/2020";"19:48:25";" 100,00";"1";"o";"20";"DELCIO FRANKE";"PSC - PSC / PSD";"436";"   1,80";"Não eleito";"prefeito";"4313904";"RS";"S";2020-11-16 17:49:55
"426";"87815";"15/11/2020";"19:48:25";" 100,00";"1";"o";"15";"DANIEL HINNAH";"MDB - MDB / PDT / PSL / PL";"14287";"  58,99";"Eleito";"prefeito";"4313904";"RS";"S";2020-11-16 17:49:55
"426";"87815";"15/11/2020";"19:48:25";" 100,00";"1";"o";"11";"MARTIM ZACHOW";"PP - PP / PTB / REPUBLICANOS / PSDB / DEM";"7332";"  30,27";"Não eleito";"prefeito";"4313904";"RS";"S";2020-11-16 17:49:55
"426";"87823";"15/11/2020";"21:58:40";" 100,00";"1";"o";"11";"MARTINHO";"PP - PP / PDT";"1140";"  49,24";"Não eleito";"prefeito";"4319372";"RS";"S";2020-11-16 17:49:55
"426";"87823";"15/11/2020";"21:58:40";" 100,00";"1";"o";"13";"SEP";"PT - PT / PTB";"1175";"  50,76";"Eleito";"prefeito";"4319372";"RS";"S";2020-11-16 17:49:55
"426";"87831";"15/11/2020";"20:09:04";" 100,00";"1";"o";"15";"CATIANE RICHETTI TREVIZAN";"MDB - PT / MDB";"2409";"  45,91";"Não eleito";"prefeito";"4314001";"RS";"S";2020-11-16 17:49:55
"426";"87831";"15/11/2020";"20:09:04";" 100,00";"1";"o";"11";"OSCAR DALL AGNOL";"PP - PP / PL";"2838";"  54,09";"Eleito";"prefeito";"4314001";"RS";"S";2020-11-16 17:49:55
"426";"87840";"15/11/2020";"22:06:20";" 100,00";"1";"o";"15";"JERRY";"MDB - MDB / PSB";"1242";" 100,00";"Eleito";"prefeito";"4319711";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"40";"PEDRO";"PSB - MDB / PTB / REPUBLICANOS / DC / PSB / DEM / SOLIDARIEDADE / PSD / CIDADANIA / PODE";"40194";"  39,75";"Eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"45";"LUCAS CIDADE";"PSDB - PSL / PL / PSDB";"8770";"   8,67";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"65";"JULIANO ROSO";"PC do B - PC do B / PT / REDE / PROS / AVANTE";"6897";"   6,82";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"16";"ARTHUR BISPO";"PSTU";"583";"   0,58";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"20";"CLAUDIO DORO";"PSC";"13287";"  13,14";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"12";"MARCIO PATUSSI";"PDT - PDT / PP / PV / PATRIOTA";"30908";"  30,57";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87858";"15/11/2020";"22:10:30";" 100,00";"1";"o";"50";"CELSO DALBERTO";"PSOL - PSOL / UP";"482";"   0,48";"Não eleito";"prefeito";"4314100";"RS";"S";2020-11-16 17:49:55
"426";"87866";"15/11/2020";"22:56:17";" 100,00";"1";"o";"11";"PROF. IDILIO";"PP";"1061";"  51,43";"Eleito";"prefeito";"4319737";"RS";"S";2020-11-16 17:49:55
"426";"87866";"15/11/2020";"22:56:17";" 100,00";"1";"o";"13";"VETTORATO";"PT - PT / PDT / MDB";"1002";"  48,57";"Não eleito";"prefeito";"4319737";"RS";"S";2020-11-16 17:49:55
"426";"87874";"15/11/2020";"20:35:40";" 100,00";"1";"o";"15";"CHOLA";"MDB - PDT / PTB / MDB / PSDB";"2796";"  54,94";"Eleito";"prefeito";"4314209";"RS";"S";2020-11-16 17:49:55
"426";"87874";"15/11/2020";"20:35:40";" 100,00";"1";"o";"13";"CEBINHO";"PT - PP / PT";"2293";"  45,06";"Não eleito";"prefeito";"4314209";"RS";"S";2020-11-16 17:49:55
"426";"87882";"15/11/2020";"22:34:10";" 100,00";"1";"o";"15";"FLAVIO TRESCASTRO";"MDB";"1903";"  57,10";"Eleito";"prefeito";"4320354";"RS";"S";2020-11-16 17:49:55
"426";"87882";"15/11/2020";"22:34:10";" 100,00";"1";"o";"11";"NILSON BARBOSA";"PP - PP / PDT / PSDB";"1430";"  42,90";"Não eleito";"prefeito";"4320354";"RS";"S";2020-11-16 17:49:55
"426";"87890";"15/11/2020";"22:54:36";" 100,00";"1";"o";"15";"FLAVIANA";"MDB";"1512";"  58,02";"Eleito";"prefeito";"4314308";"RS";"S";2020-11-16 17:49:55
"426";"87890";"15/11/2020";"22:54:36";" 100,00";"1";"o";"25";"ERASMO";"DEM - PP / PDT / DEM";"1094";"  41,98";"Não eleito";"prefeito";"4314308";"RS";"S";2020-11-16 17:49:55
